specSHA256	specBlob	candidateLedgerSHA256	candidateRowRoot	unitStartLine	unitID	baselineRequirementID	replacementRequirementID	currentAssertionByteSpans	currentAssertionText	replacementAssertionByteSpans	replacementAssertionText	currentSharedContextByteSpans	currentSharedContextText	sharedContextByteSpans	sharedContextText	currentDisposition	disposition	currentSourceIDs	sourceIDs	currentSourceClass	sourceClass	currentTargetTuple	targetTuple	resolution	reason
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1398	QUN-a8055ebd89ddc4f7db1a8cbc	QRS-2ab7b8e21faa78877e4964cc	QRS-1263b55446fce19980880f3e	83222:83441	it does not itself prohibit a separate non-production scan operation\n   after A0-A4/R0-R3, current explicit user scan authorization, the frozen plugin\n   contract, and every D0-D2 gate supply that operation's authority.	83222:83441	it does not itself prohibit a separate non-production scan operation\n   after A0-A4/R0-R3, current explicit user scan authorization, the frozen plugin\n   contract, and every D0-D2 gate supply that operation's authority.	-	-	83127:83221	An\n   `operationalScanGate` being `nonExecutable` forbids it from authorizing such\n   a delta;	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28|UDEC28	SPEC28|VERIFIER28|UDEC28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly|UDEC28:decisionReceipt:userDecisionOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly|UDEC28:decisionReceipt:userDecisionOnly	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	REBASE_REVIEWED_56
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1398	QUN-a8055ebd89ddc4f7db1a8cbc	QRS-86003806457c54bd43956357	QRS-23dac936c0c710b6b2765bab	82823:82875	every SOURCE is in\n   that set or `userDecisionOnly`	82823:82875	every SOURCE is in\n   that set or `userDecisionOnly`	82695:82737	`newControlDeltaPendingAdmission` requires	82695:82728	`newControlDeltaPendingAdmission`	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	NCD_DISPOSITION_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1398	QUN-a8055ebd89ddc4f7db1a8cbc	QRS-970b6e55169f3147cd22fea4	QRS-b4efeca1ad4d73838eee97b6	82396:82448	every SOURCE\n   is in that set or `userDecisionOnly`	82396:82448	every SOURCE\n   is in that set or `userDecisionOnly`	82297:82325	`forensicRiskInput` requires	82297:82316	`forensicRiskInput`	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	FRI_DISPOSITION_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1398	QUN-a8055ebd89ddc4f7db1a8cbc	QRS-99a68791f320eb6990e896a2	QRS-c48c6da478f81dba7ba3f30d	82125:82168,82175:82268	every SOURCE state is in the AuthoritySetV1 | `forensicEvidenceOnly | operationalEvidenceOnly | externalObservedOnly |\n   userDecisionOnly`	82125:82168,82175:82268	every SOURCE state is in the AuthoritySetV1 | `forensicEvidenceOnly | operationalEvidenceOnly | externalObservedOnly |\n   userDecisionOnly`	82035:82068	projectionOfControlledRequirement	82034:82069	`projectionOfControlledRequirement`	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	BOUNDARY_INLINE_CODE
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1398	QUN-a8055ebd89ddc4f7db1a8cbc	QRS-d32e1c64f33b861c1fde9fc7	QRS-8cc0ae2f3bcae848b38fea8d	82881:82909	it is always `nonExecutable`	82881:82909	it is always `nonExecutable`	82695:82737	`newControlDeltaPendingAdmission` requires	82695:82728	`newControlDeltaPendingAdmission`	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	NCD_DISPOSITION_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1398	QUN-a8055ebd89ddc4f7db1a8cbc	QRS-ded3ba50108f9c86deb021f8	QRS-1bd423186ee4f66f91a63ed3	82454:82482	it is always `nonExecutable`	82454:82482	it is always `nonExecutable`	82297:82325	`forensicRiskInput` requires	82297:82316	`forensicRiskInput`	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	FRI_DISPOSITION_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1398	QUN-a8055ebd89ddc4f7db1a8cbc	QRS-edac41185c59b2cdfcb441c3	QRS-f11eb3c1fd0cd63f2c682d37	82604:82656	every SOURCE is in that set or\n   `userDecisionOnly`	82604:82656	every SOURCE is in that set or\n   `userDecisionOnly`	82487:82517	`operationalScanGate` requires	82487:82508	`operationalScanGate`	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28|UDEC28	SPEC28|VERIFIER28|UDEC28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly|UDEC28:decisionReceipt:userDecisionOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly|UDEC28:decisionReceipt:userDecisionOnly	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/evidence/2026-08-28-qinao-source-disposition-ledger-v1.py@Ledger.sourceDispositionVerifier@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	OSG_DISPOSITION_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1432	QUN-7243fb86605e95eb0ef22356	QRS-34a3fd0851843dfbdbae604e	QRS-fbbfcf433c2b2113b403c5f3	85597:85766	and TARGET=`schemaVersion, requirementID,\n   targetOrdinal, governedOwner, governedWave, nonProductionClass,\n   selectorPath, selectorID, executionState, pendingGateID`.	85601:85766	TARGET=`schemaVersion, requirementID,\n   targetOrdinal, governedOwner, governedWave, nonProductionClass,\n   selectorPath, selectorID, executionState, pendingGateID`.	-	-	-	-	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	REBASE_REVIEWED_56
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1432	QUN-7243fb86605e95eb0ef22356	QRS-35c213f4b0907a0729d5360b	QRS-34b7f2f044c9185e0e0aaaa2	85104:85286	The exact ordered field preimages after\n   the domain are: CLAUSE=`schemaVersion, requirementID, clauseOrdinal,\n   clauseRole, clauseStartByte, clauseEndByteExclusive, clauseSHA256`;	85104:85286	The exact ordered field preimages after\n   the domain are: CLAUSE=`schemaVersion, requirementID, clauseOrdinal,\n   clauseRole, clauseStartByte, clauseEndByteExclusive, clauseSHA256`;	-	-	84419:84743	Compute `clauseCommitment`, `sourceBindingCommitment`, and\n   `targetCommitment` over their fixed typed fields with unsigned 64-bit big-\n   endian UTF-8 length prefixes and respective domains\n   `qinao-source-disposition-clause/v1\\0`,\n   `qinao-source-disposition-source/v1\\0`, and\n   `qinao-source-disposition-target/v1\\0`.	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	COMMITMENT_DOMAINS
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1432	QUN-7243fb86605e95eb0ef22356	QRS-38d95b715bf923defc162626	QRS-f6cde3621879202cb23c0482	85792:85932	`childID` is respectively `QCL-`, `QSC-`, or `QTG-` plus the first 24\n   hex digits of that child commitment and is not in its own preimage.	85792:85932	`childID` is respectively `QCL-`, `QSC-`, or `QTG-` plus the first 24\n   hex digits of that child commitment and is not in its own preimage.	-	-	84419:84743	Compute `clauseCommitment`, `sourceBindingCommitment`, and\n   `targetCommitment` over their fixed typed fields with unsigned 64-bit big-\n   endian UTF-8 length prefixes and respective domains\n   `qinao-source-disposition-clause/v1\\0`,\n   `qinao-source-disposition-source/v1\\0`, and\n   `qinao-source-disposition-target/v1\\0`.	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	COMMITMENT_CHILD_TYPES
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1432	QUN-7243fb86605e95eb0ef22356	QRS-675004694fd477b6e977d134	QRS-99660ead5e8f7b734f232f14	86117:86183	Only the parent REQUIREMENT/UNIT stores the applicable count/root;	86117:86183	Only the parent REQUIREMENT/UNIT stores the applicable count/root;	-	-	84744:85103	Sort each child set by numeric\n   ordinal and its stable child ID, then compute the parent count/root as\n   `SHA256(domain || uint64be(count) || raw32(childCommitment...))` under the\n   corresponding literal domain:\n   `qinao-source-disposition-clause-set/v1\\0`,\n   `qinao-source-disposition-source-set/v1\\0`, or\n   `qinao-source-disposition-target-set/v1\\0`.	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	PARENT_COUNT_ROOT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1432	QUN-7243fb86605e95eb0ef22356	QRS-904ab1df5c9e8003b16474ee	QRS-9269367b9ff485f0d1766cd0	86184:86212	child rows\n   use `-` there.	86184:86212	child rows\n   use `-` there.	-	-	86117:86183	Only the parent REQUIREMENT/UNIT stores the applicable count/root;	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	PARENT_ONLY_COUNT_ROOT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1432	QUN-7243fb86605e95eb0ef22356	QRS-aa8fcdf5223412d9ab37d875	QRS-d6f9f8119392ae4bfc82dff6	85767:85791	Each field uses\n   `LP`.	85767:85791	Each field uses\n   `LP`.	-	-	85104:85766	The exact ordered field preimages after\n   the domain are: CLAUSE=`schemaVersion, requirementID, clauseOrdinal,\n   clauseRole, clauseStartByte, clauseEndByteExclusive, clauseSHA256`;\n   SOURCE=`schemaVersion, subjectID, bindingOrdinal, sourceID, sourceKind,\n   sourcePath, sourceLocator, sourceRevision, sourceCommit, sourceTree,\n   sourceBlob, sourceByteLength, sourceSHA256, admissionState, scanNumber,\n   scanKind, scanID, scanTargetRevision, scanOfficialState,\n   canonicalArtifactState`; and TARGET=`schemaVersion, requirementID,\n   targetOrdinal, governedOwner, governedWave, nonProductionClass,\n   selectorPath, selectorID, executionState, pendingGateID`.	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	ORDERED_FIELD_PREIMAGES
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	1432	QUN-7243fb86605e95eb0ef22356	QRS-c08343e57591cbdc25c113ed	QRS-aa06a9b33c8768587da15079	84744:85103	Sort each child set by numeric\n   ordinal and its stable child ID, then compute the parent count/root as\n   `SHA256(domain || uint64be(count) || raw32(childCommitment...))` under the\n   corresponding literal domain:\n   `qinao-source-disposition-clause-set/v1\\0`,\n   `qinao-source-disposition-source-set/v1\\0`, or\n   `qinao-source-disposition-target-set/v1\\0`.	84744:85103	Sort each child set by numeric\n   ordinal and its stable child ID, then compute the parent count/root as\n   `SHA256(domain || uint64be(count) || raw32(childCommitment...))` under the\n   corresponding literal domain:\n   `qinao-source-disposition-clause-set/v1\\0`,\n   `qinao-source-disposition-source-set/v1\\0`, or\n   `qinao-source-disposition-target-set/v1\\0`.	-	-	84419:84743	Compute `clauseCommitment`, `sourceBindingCommitment`, and\n   `targetCommitment` over their fixed typed fields with unsigned 64-bit big-\n   endian UTF-8 length prefixes and respective domains\n   `qinao-source-disposition-clause/v1\\0`,\n   `qinao-source-disposition-source/v1\\0`, and\n   `qinao-source-disposition-target/v1\\0`.	newControlDeltaPendingAdmission	newControlDeltaPendingAdmission	SPEC28|VERIFIER28	SPEC28|VERIFIER28	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	SPEC28:repositoryPrecommit:uncommittedReviewOnly|VERIFIER28:repositoryPrecommit:uncommittedReviewOnly	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	design.admission@-@reviewArtifact@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@Ledger.sourceDispositionContract@Ledger.sourceDispositionAdmission@nonExecutable	REPLACE_EXACT_ATOM	COMMITMENT_CHILD_TYPES
